Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
P97429,ANXA4_MOUSE,Annexin A4,Mus musculus (Mouse),"cytoplasm ISO, vesicle membrane ISO, plasma membrane ISO, apical plasma membrane ISA, cell surface ISO, collagen-containing extracellular matrix HDA, nuclear membrane ISO, perinuclear region of cytoplasm ISO, nucleus ISO","GO:0012506, GO:0031965, GO:0009986, GO:0005886, GO:0048471, GO:0005737, GO:0062023, GO:0005634, GO:0016324","NF-kappaB binding ISO, identical protein binding ISO, calcium-dependent phospholipid binding ISO, calcium ion binding ISO, calcium-dependent protein binding ISO","GO:0005509, GO:0051059, GO:0042802, GO:0048306, GO:0005544","negative regulation of interleukin-8 production ISO, regulation of transcription by RNA polymerase II ISO, Notch signaling pathway IDA, negative regulation of NF-kappaB transcription factor activity ISO, epithelial cell differentiation IEA, kidney development ISA","GO:0030855, GO:0007219, GO:0032717, GO:0006357, GO:0001822, GO:0032088","Phosphoprotein, Acetylation,  Repeat,  Reference proteome,  Calcium/phospholipid-binding,  Calcium,  Annexin"
Q00175,PRGR_MOUSE,Progesterone receptor,Mus musculus (Mouse),"dendrite ISO, endoplasmic reticulum ISO, perikaryon ISO, cytoplasm ISO, mitochondrion ISO, plasma membrane ISO, neuron projection ISO, axon ISO, nuclear chromatin IBA, dendritic spine ISO, cytosol ISO, axon terminus ISO, nucleus ISO","GO:0005783, GO:0005739, GO:0043679, GO:0030425, GO:0043197, GO:0005634, GO:0043005, GO:0005737, GO:0030424, GO:0005829, GO:0000790, GO:0005886, GO:0043204","zinc ion binding IEA, signaling receptor binding ISO, steroid binding ISO, steroid hormone receptor activity IDA, DNA-binding transcription activator activity, RNA polymerase II-specific IDA, identical protein binding ISO, transcription regulatory region sequence-specific DNA binding IDA, hormone binding ISO, RNA polymerase II transcription coactivator binding ISO, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISO, enzyme binding ISO, sequence-specific DNA binding ISO, ATPase binding ISO, nuclear receptor activity IMP","GO:0051117, GO:0000978, GO:0043565, GO:0005102, GO:0004879, GO:0042562, GO:0001225, GO:0042802, GO:0001228, GO:0003707, GO:0008270, GO:0000976, GO:0019899, GO:0005496","paracrine signaling IMP, positive regulation of cell population proliferation ISO, positive regulation of transcription, DNA-templated IDA, mammary gland development IMP, lung alveolus development IMP, regulation of epithelial cell proliferation IMP, tertiary branching involved in mammary gland duct morphogenesis IMP, negative regulation of apoptotic process ISO, negative regulation of gene expression IEA, progesterone receptor signaling pathway IDA, regulation of transcription by RNA polymerase II IBA, female mating behavior ISO, response to cocaine ISO, ovulation from ovarian follicle IMP, epithelial cell maturation IMP, regulation of transcription, DNA-templated IMP, positive regulation of smooth muscle cell migration ISO, positive regulation of transcription by RNA polymerase II ISO, intracellular steroid hormone receptor signaling pathway IBA, negative regulation of granulosa cell apoptotic process ISO","GO:1904709, GO:0060180, GO:0030879, GO:0006355, GO:0002070, GO:0043066, GO:0014911, GO:0030518, GO:0045944, GO:0045893, GO:0050847, GO:0050678, GO:0038001, GO:0006357, GO:0010629, GO:0048286, GO:0008284, GO:0060748, GO:0042220, GO:0001542"," Steroid-binding, Phosphoprotein,  Lipoprotein,  DNA-binding,  Nucleus, Transcription,  Metal-binding,  Zinc,  Transcription regulation,  Cytoplasm,  Isopeptide bond,  Palmitate,  Ubl conjugation, Lipid-binding,  Receptor,  Reference proteome, Zinc-finger, Alternative promoter usage"
Q09M05,CBPC4_MOUSE,Cytosolic carboxypeptidase 4,Mus musculus (Mouse),cytosol TAS,GO:0005829,"zinc ion binding IEA, metallocarboxypeptidase activity IDA, tubulin binding IDA","GO:0008270, GO:0015631, GO:0004181","protein side chain deglutamylation IDA, C-terminal protein deglutamylation IDA","GO:0035609, GO:0035610"," Hydrolase, Alternative splicing,  Zinc,  Cytoplasm, Metal-binding,  Metalloprotease,  Reference proteome,  Carboxypeptidase,  Protease"
Q0KK55,KNDC1_MOUSE,Kinase non-catalytic C-lobe domain-containing protein 1 {ECO:0000312|MGI:MGI:1923734},Mus musculus (Mouse),"guanyl-nucleotide exchange factor complex IDA, neuronal cell body IDA, perikaryon IEA, dendrite IDA","GO:0043025, GO:0032045, GO:0030425, GO:0043204",Ras guanyl-nucleotide exchange factor activity IDA,GO:0005088,"regulation of dendrite morphogenesis IDA, cerebellar granule cell differentiation IMP, regulation of dendrite development IDA, positive regulation of protein phosphorylation IDA, small GTPase mediated signal transduction IEA","GO:0021707, GO:0001934, GO:0048814, GO:0007264, GO:0050773"," Coiled coil, Alternative splicing,  Phosphoprotein, Repeat,  Reference proteome,  Cell projection, Guanine-nucleotide releasing factor"
Q0VBK2,K2C80_MOUSE,"Keratin, type II cytoskeletal 80",Mus musculus (Mouse),"intermediate filament ISO, intermediate filament cytoskeleton ISO, keratin filament IEA, cytoplasm ISO","GO:0045095, GO:0005737, GO:0005882, GO:0045111",,,,," Keratin,  Intermediate filament, Reference proteome, Coiled coil,  Phosphoprotein"
Q148V8,FA83H_MOUSE,Protein FAM83H {ECO:0000305},Mus musculus (Mouse),"keratin filament IEA, cytoplasm IEA","GO:0045095, GO:0005737","protein kinase binding ISO, keratin filament binding ISS","GO:1990254, GO:0019901","signal transduction IBA, biomineral tissue development IEA, positive regulation of cell migration ISS, protein localization to cytoskeleton ISS, intermediate filament cytoskeleton organization ISS","GO:0030335, GO:0044380, GO:0045104, GO:0031214, GO:0007165","Reference proteome, Biomineralization,  Cytoplasm,  Phosphoprotein,  Cytoskeleton"
Q1HFZ0,NSUN2_MOUSE,RNA cytosine C(5)-methyltransferase NSUN2 {ECO:0000305},Mus musculus (Mouse),"chromatoid body IDA, extracellular exosome ISS, cytoplasm ISO, mitochondrion ISS, nucleolus ISO, spindle IEA, nucleus IBA","GO:0005739, GO:0070062, GO:0033391, GO:0005819, GO:0005737, GO:0005634, GO:0005730","mRNA (cytidine-5-)-methyltransferase activity IDA, methyltransferase activity IBA, tRNA (cytosine-5-)-methyltransferase activity IDA, tRNA binding IBA","GO:0000049, GO:0062152, GO:0016428, GO:0008168","tRNA methylation IDA, RNA methylation IBA, regulation of mRNA export from nucleus ISS, hair follicle maturation IMP, spermatid development IMP, regulation of stem cell differentiation IMP, tRNA stabilization IMP, meiotic cell cycle checkpoint IMP, cell division IEA, mRNA methylation IDA","GO:0010793, GO:2000736, GO:0033313, GO:0051301, GO:0080009, GO:0007286, GO:0048820, GO:0001510, GO:0030488, GO:0036416"," tRNA-binding,  Mitosis,  Methyltransferase,  Nucleus,  Cell division, RNA-binding,  Cytoplasm,  Secreted,  Isopeptide bond,  S-adenosyl-L-methionine,  Alternative splicing,  Spermatogenesis, Acetylation, Transferase,  Cell cycle, Mitochondrion,  Differentiation,  Phosphoprotein,  Reference proteome, Cytoskeleton,  tRNA processing,  Ubl conjugation"
Q1PSW8,LIN41_MOUSE,E3 ubiquitin-protein ligase TRIM71,Mus musculus (Mouse),P-body IDA,GO:0000932,"zinc ion binding IEA, translation repressor activity ISO, miRNA binding IDA, ubiquitin-protein transferase activity IDA, ubiquitin protein ligase activity IDA","GO:0030371, GO:0004842, GO:0061630, GO:0035198, GO:0008270","3'-UTR-mediated mRNA destabilization ISO, positive regulation of gene silencing by miRNA IDA, proteasome-mediated ubiquitin-dependent protein catabolic process IBA, neural tube closure IMP, neural tube development IDA, protein polyubiquitination IBA, regulation of neural precursor cell proliferation IMP, production of miRNAs involved in gene silencing by miRNA ISS, posttranscriptional regulation of gene expression ISO, regulation of gene silencing by miRNA IMP, regulation of protein metabolic process IDA, negative regulation of translation ISO, G1/S transition of mitotic cell cycle IMP, fibroblast growth factor receptor signaling pathway IMP, miRNA mediated inhibition of translation IMP, miRNA metabolic process IDA, cellular response to organic substance IDA, protein autoubiquitination IDA, stem cell proliferation IMP","GO:0010586, GO:0001843, GO:0035196, GO:0071310, GO:0051865, GO:0000209, GO:0060964, GO:2000637, GO:2000177, GO:0061158, GO:0021915, GO:0043161, GO:0008543, GO:0051246, GO:0035278, GO:0072089, GO:0010608, GO:0000082, GO:0017148"," Ubl conjugation pathway, Reference proteome,  RNA-mediated gene silencing,  Coiled coil, Acetylation,  RNA-binding,  Metal-binding,  Zinc,  Repeat,  Cytoplasm, Transferase,  Ubl conjugation,  Zinc-finger,  Developmental protein"
Q2TBE6,FT,Phosphatidylinositol 4-kinase type 2-alpha,Mus musculus (Mouse),"membrane raft ISS, perikaryon ISO, growing cell tip ISS, intracellular membrane-bounded organelle ISO, neuron projection IDA, mitochondrion IDA, plasma membrane ISO, endosome ISS, early endosome membrane ISO, protein-containing complex ISO, dendrite IDA, trans-Golgi network IBA, integral component of plasma membrane ISS, presynaptic membrane IDA, cytoplasmic vesicle ISS, synaptic vesicle membrane ISO, neuronal cell body IDA, intrinsic component of membrane ISS, exocytic vesicle ISO","GO:0005887, GO:0045121, GO:0005739, GO:0043231, GO:0030425, GO:0031410, GO:0043025, GO:0035838, GO:0031901, GO:0005802, GO:0005768, GO:0043005, GO:0070382, GO:0032991, GO:0031224, GO:0030672, GO:0042734, GO:0005886, GO:0043204","protein-containing complex binding ISO, 1-phosphatidylinositol 4-kinase activity ISS, ATP binding ISS, AP-3 adaptor complex binding ISS","GO:0004430, GO:0005524, GO:0044877, GO:0035651","Golgi organization IBA, basophil degranulation ISO, phosphatidylinositol biosynthetic process ISS, endosome organization IBA, phosphatidylinositol phosphorylation ISS","GO:0046854, GO:0007030, GO:0002561, GO:0006661, GO:0007032"," Transferase, Reference proteome, Cytoplasmic vesicle,  Lipoprotein,  Cell junction,  Cell membrane,  Golgi apparatus, Acetylation,  Synaptosome,  Synapse,  Mitochondrion,  Palmitate,  Ubl conjugation,  ATP-binding,  Kinase,  Endosome,  Nucleotide-binding,  Phosphoprotein, Membrane,  Cell projection"
Q2UY11,FT,Collagen alpha-1(XXVIII) chain,Mus musculus (Mouse),"basement membrane IDA, collagen trimer IEA, extracellular space IBA, collagen-containing extracellular matrix HDA, extracellular matrix IBA","GO:0005615, GO:0005604, GO:0062023, GO:0005581, GO:0031012","extracellular matrix structural constituent IBA, serine-type endopeptidase inhibitor activity IEA","GO:0005201, GO:0004867","cell adhesion IEA, extracellular matrix organization IBA","GO:0007155, GO:0030198"," Extracellular matrix, Reference proteome,  Serine protease inhibitor,  Collagen, Alternative splicing,  Protease inhibitor,  Repeat,  Secreted,  Signal, Disulfide bond,  Cell adhesion,  Basement membrane"
Q3KQP7,CA146_MOUSE,Uncharacterized protein C1orf146 homolog,Mus musculus (Mouse),,,,,,,"Alternative splicing,  Reference proteome"
Q3TBD2,HMHA1_MOUSE,Rho GTPase-activating protein 45 {ECO:0000312|MGI:MGI:1917969},Mus musculus (Mouse),"cytoplasm IEA, ruffle membrane IEA","GO:0005737, GO:0032587","GTPase activator activity IBA, metal ion binding IEA","GO:0005096, GO:0046872","activation of GTPase activity IBA, intracellular signal transduction IEA","GO:0035556, GO:0090630","Reference proteome,  Cell membrane,  Coiled coil, Alternative splicing, Cytoplasm,  Metal-binding,  Zinc,  Zinc-finger,  GTPase activation,  Phosphoprotein,  Membrane,  Cell projection"
Q3TUH1,TAM41_MOUSE,"Phosphatidate cytidylyltransferase, mitochondrial",Mus musculus (Mouse),"extrinsic component of mitochondrial inner membrane ISS, mitochondrial inner membrane ISS, extrinsic component of membrane ISS, mitochondrion HDA","GO:0031314, GO:0005743, GO:0005739, GO:0019898",phosphatidate cytidylyltransferase activity ISS,GO:0004605,"CDP-diacylglycerol biosynthetic process IEA, cardiolipin biosynthetic process ISS","GO:0016024, GO:0032049"," Lipid biosynthesis,  Phospholipid biosynthesis,  Transferase, Reference proteome, Membrane, Alternative splicing,  Mitochondrion, Nucleotidyltransferase,  Lipid metabolism,  Phospholipid metabolism,  Mitochondrion inner membrane,  Magnesium"
Q3TW96,UAP1L_MOUSE,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,Mus musculus (Mouse),,,UDP-N-acetylglucosamine diphosphorylase activity IBA,GO:0003977,UDP-N-acetylglucosamine biosynthetic process IBA,GO:0006048," Nucleotidyltransferase, Alternative splicing, Transferase,  Reference proteome"
Q3TWW8,SRSF6_MOUSE,Serine/arginine-rich splicing factor 6,Mus musculus (Mouse),"nuclear speck ISS, nucleus ISO","GO:0005634, GO:0016607","mRNA binding IBA, RNA binding ISS, pre-mRNA binding ISS","GO:0003723, GO:0036002, GO:0003729","negative regulation of mRNA splicing, via spliceosome ISO, mRNA splice site selection ISS, negative regulation of keratinocyte differentiation ISS, negative regulation of cell death ISO, negative regulation of gene expression ISO, response to insulin IEA, regulation of alternative mRNA splicing, via spliceosome ISS, mRNA cis splicing, via spliceosome IBA, regulation of keratinocyte proliferation ISS, regulation of wound healing ISS, negative regulation of type B pancreatic cell apoptotic process ISO, positive regulation of epithelial cell proliferation involved in lung morphogenesis ISO, alternative mRNA splicing, via spliceosome ISS","GO:0000380, GO:0045617, GO:2000675, GO:0006376, GO:0060501, GO:0010837, GO:0032868, GO:0048025, GO:0060548, GO:0010629, GO:0000381, GO:0045292, GO:0061041","Phosphoprotein,  Nucleus, Acetylation,  Repressor,  RNA-binding,  Repeat,  Isopeptide bond,  mRNA splicing,  Reference proteome,  mRNA processing, Ubl conjugation"
Q3TZ87,MARH9_MOUSE,E3 ubiquitin-protein ligase MARCHF9,Mus musculus (Mouse),"integral component of membrane IEA, lysosomal membrane IEA, Golgi stack ISS, Golgi membrane IEA, trans-Golgi network ISS","GO:0005795, GO:0016021, GO:0005802, GO:0000139, GO:0005765","zinc ion binding IEA, transferase activity IEA","GO:0008270, GO:0016740",protein ubiquitination IEA,GO:0016567," Ubl conjugation pathway, Golgi apparatus,  Metal-binding, Zinc,  Zinc-finger, Transferase,  Transmembrane,  Reference proteome,  Transmembrane helix,  Membrane,  Lysosome"
Q3U1V8,M3K9_MOUSE,Mitogen-activated protein kinase kinase kinase 9,Mus musculus (Mouse),,,"JUN kinase kinase kinase activity IBA, protein kinase activity IBA, ATP binding IEA, protein serine/threonine kinase activity ISO","GO:0005524, GO:0004672, GO:0004674, GO:0004706","positive regulation of apoptotic process ISO, activation of JUN kinase activity IBA, apoptotic process IEA, protein autophosphorylation ISO, cell death ISO, protein phosphorylation ISO","GO:0007257, GO:0043065, GO:0006468, GO:0006915, GO:0046777, GO:0008219"," Transcription,  Transferase, Reference proteome, Stress response,  Repeat, Apoptosis,  Transcription regulation,  Phosphoprotein,  Kinase,  ATP-binding,  Nucleotide-binding,  SH3 domain,  Serine/threonine-protein kinase"
Q3UEI1,PDE4C_MOUSE,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C",Mus musculus (Mouse),"cytosol IBA, cilium IDA, perinuclear region of cytoplasm IBA, nucleus IBA","GO:0048471, GO:0005829, GO:0005634, GO:0005929","3',5'-cyclic-nucleotide phosphodiesterase activity IBA, metal ion binding IEA, 3',5'-cyclic-AMP phosphodiesterase activity IBA","GO:0046872, GO:0004115, GO:0004114","negative regulation of insulin secretion involved in cellular response to glucose stimulus ISO, cAMP catabolic process IEA, signal transduction IBA","GO:0061179, GO:0007165, GO:0006198"," Hydrolase,  cAMP, Alternative splicing, Metal-binding,  Phosphoprotein,  Reference proteome,  Cilium,  Cell projection"
